OrderNumber,Month,DayNite,SalesPerson,ProductID,ShoeBrand,ShoeStyle,ShoeColor,ShoeGender,Price,StoreCity,CustGender,CustAge,OnSale,discount,AgeGP,Cost
MEM1015,April,PM,Gary,287536,ASICS,GEL-Cumulus? 16 BR?,Black/Red,M,109.95,MEMPHIS,M,36,N,0,36-45,33.58
MEM1016,April,PM,Ashley,363957,Nike,Air Jordan 2,Grey/Aqua,W,174.99,MEMPHIS,F,26,N,0,26-35,105.09
GER1017,April,PM,Gary,200270,Nike,Nike Free 3.0 Flyknit,Black,M,109.99,GERMANTOWN,M,25,N,0,18-25,121.49
MEM1018,April,PM,Shelly,200190,Nike,Nike Air Force 1,White,W,59.95,MEMPHIS,F,42,N,0,36-45,61.48
MEM1019,April,PM,Kevin,200218,Nike,Air Jordan,Purple/Aqua,M,159.99,MEMPHIS,M,28,N,0,26-35,120.04
MEM1020,April,PM,Gary,382132,ASICS,GEL-Havoc? 2,Black/Orange,M,75.99,MEMPHIS,M,56,N,0,Over 55,56.61
GER1021,April,AM,Ashley,392590,Nike,Air Jordan 2,Grey/Pink,W,174.99,GERMANTOWN,F,23,N,0,18-25,133.01
GER1022,April,PM,Gary,200277,Nike,Nike Zoom Speed Trainer,Black,M,90,GERMANTOWN,M,45,N,0,36-45,58.84
MEM1023,April,PM,Shelly,200193,Nike,Nike Shox NZ,White,W,155,MEMPHIS,F,21,N,0,18-25,78.99
MEM1024,April,PM,Ashley,364565,ASICS,GEL-Foundation? 8,Multi,W,93.99,MEMPHIS,F,23,N,0,18-25,61.3
GER1025,April,PM,Kevin,200229,Nike,Nike Free 5.0,Red,M,140,GERMANTOWN,M,25,N,0,18-25,75.75
MEM1026,April,AM,Gary,382136,ASICS,GEL-Zaraca?,Black/Orange,M,67.99,MEMPHIS,M,62,N,0,Over 55,57.82
MEM1027,April,PM,Gary,200298,Nike,Air Jordan,Black,M,159.99,MEMPHIS,M,18,N,0,18-25,52.76
MEM1028,April,PM,Derrick,200196,Nike,Nike Zoom Fit Agility,White,W,69.97,MEMPHIS,F,14,N,0,18-25,69.97
MEM1029,April,PM,Ashley,407801,ASICS,GEL-DS Trainer? 20,Pink,W,119.95,MEMPHIS,F,53,N,0,45-55,96.25
MEM1030,April,PM,Kevin,200231,Nike,Air Jordan,Red,M,159.99,MEMPHIS,M,39,N,0,36-45,175.06
MEM1031,April,AM,Gary,327505,ASICS,GEL-Excel33?,Black/Red/Aqua,M,79.99,MEMPHIS,M,24,N,0,18-25,27.92
GER1032,April,PM,Gary,200301,Nike,LeBron Xiii,Black,M,200,GERMANTOWN,M,22,N,0,18-25,132.24
MEM1033,April,PM,Derrick,200200,Nike,Nike Zoom Fit Agility,White,W,69.97,MEMPHIS,F,67,N,0,Over 55,20.49
MEM1034,April,PM,Ashley,363943,ASICS,GEL-Fuji Racer? 3,Pink,W,79.97,MEMPHIS,F,26,N,0,26-35,62.84
MEM1035,April,PM,Kevin,200237,Nike,Air Jordan,Red,M,159.99,MEMPHIS,M,39,N,0,36-45,114.09
MEM1036,April,AM,Gary,363819,ASICS,GEL-Speedstar?,Black/Red/Aqua,M,79.99,MEMPHIS,M,18,N,0,18-25,90.77
MEM1037,April,PM,Gary,200303,Nike,Air Jordan,Black,M,159.99,MEMPHIS,M,43,N,0,36-45,157.07
MEM1038,April,PM,Derrick,200178,Nike,Nike Zoom Fit Agility,Black/Blue,W,69.97,MEMPHIS,F,59,N,0,Over 55,14.51
MEM1039,April,PM,Ashley,363962,ASICS,GEL-Storm?,Pink,W,64.99,MEMPHIS,F,16,N,0,18-25,38.24
MEM1040,April,PM,Kevin,200291,Nike,Air Jordan 2,Red,M,174.99,MEMPHIS,M,38,N,0,36-45,54.54
MEM1041,April,AM,Gary,363764,ASICS,GEL-Contend? 2,Black/White,M,59.95,MEMPHIS,M,14,N,0,18-25,29.5
GER1042,April,AM,Gary,200299,Nike,Air Jordan 2,Black/Red,M,174.99,GERMANTOWN,M,27,N,0,26-35,110.14
MEM1043,April,PM,Derrick,200183,Nike,Nike Zoom Fit Agility,Black/Blue,W,69.97,MEMPHIS,F,29,N,0,26-35,36.67
MEM1044,April,PM,Kevin,200238,Nike,Air Jordan 2,Blue/Green,M,174.99,MEMPHIS,M,22,N,0,18-25,190.55
MEM1045,April,PM,Ashley,382113,ASICS,GEL-Exalt? 2 Lite-Show,Pink/Blue,W,79.99,MEMPHIS,F,15,N,0,18-25,16.67
GER1046,April,AM,Gary,374619,ASICS,GEL-Cumulus? 16?,Black/White,M,89.97,GERMANTOWN,M,46,N,0,45-55,51.92
MEM1047,April,AM,Gary,200212,Nike,Air Jordan 2,Black/Red,M,174.99,MEMPHIS,M,27,N,0,26-35,102.02
GER1048,April,PM,Derrick,200122,Nike,Nike Zoom Fit Agility,Green/Blue,W,69.97,GERMANTOWN,F,71,N,0,Over 55,40.79
MEM1049,April,PM,Kevin,200215,Nike,Air Jordan 2,Blue/Grey,M,174.99,MEMPHIS,M,33,N,0,26-35,196.43
MEM1050,April,PM,Ashley,407787,ASICS,33-DFA?,Pink/Grey,W,89.95,MEMPHIS,F,17,N,0,18-25,102.74
MEM1051,April,AM,Gary,407806,ASICS,GEL-Hyper Tri?,Black/White,M,99.95,MEMPHIS,M,41,N,0,36-45,69.11
MEM1052,April,PM,Gary,200278,Nike,Air Jordan 2,Black/Red,M,174.99,MEMPHIS,M,15,N,0,18-25,137.5
MEM1053,April,PM,Derrick,200208,Nike,Nike Zoom Fit Agility,Black/Grey/Orange,W,69.97,MEMPHIS,F,57,N,0,Over 55,28.25
GER1054,April,PM,Gary,200219,Nike,Nike Zoom Fit Agility,Orange,W,69.97,GERMANTOWN,F,48,N,0,45-55,46.08
MEM1055,April,PM,Ashley,382135,ASICS,GEL-Havoc? 2,Purple,W,75.99,MEMPHIS,F,56,N,0,Over 55,55.94
MEM1056,April,AM,Gary,382182,ASICS,GEL-Kahana? 7,Black/White,M,72.99,MEMPHIS,M,59,N,0,Over 55,55.53
MEM1057,April,AM,Derrick,200158,Nike,Nike Zoom Fit Agility,Blue/Pink/Lime,W,69.97,MEMPHIS,F,26,N,0,26-35,30.11
MEM1058,April,PM,Samuel,200283,Nike,Air Jordan 2,Black/Red,M,174.99,MEMPHIS,M,16,N,0,18-25,136.27
MEM1059,April,PM,Ashley,382123,ASICS,GEL-Exalt? 2 Lite-Show,Purple/Pink,W,79.99,MEMPHIS,F,52,N,0,45-55,53.46
GER1060,April,PM,Gary,200244,Nike,Nike Zoom Fit Agility,Orange,W,69.97,GERMANTOWN,F,36,N,0,36-45,27.51
GER1061,May,AM,Gary,304351,ASICS,GEL-Contend?,Blue,M,54.97,GERMANTOWN,M,22,N,0,18-25,37.04
MEM1062,May,AM,Derrick,200204,Nike,Nike Zoom Fit Agility,Blue/Pink/Lime,W,69.97,MEMPHIS,F,12,N,0,18-25,75.23
GER1063,May,PM,Samuel,200296,Nike,Air Jordan 2,Black/Red,M,174.99,GERMANTOWN,M,40,N,0,36-45,60.03
MEM1064,May,PM,Ashley,407778,ASICS,33-M?,Purple/Pink,W,139.95,MEMPHIS,F,27,N,0,26-35,101.47
MEM1065,May,PM,Gary,200273,Nike,Air Jordan 2,Orange,M,174.99,MEMPHIS,M,26,N,0,26-35,112.74
GER1066,May,AM,Gary,200273,Nike,Nike Zoom Fit Agility,Orange,W,69.97,GERMANTOWN,F,24,N,0,18-25,38.52
MEM1067,May,AM,Gary,200273,Nike,LeBron Xiii,Orange,M,200,MEMPHIS,M,25,N,0,18-25,46.17
GER1068,May,AM,Gary,200273,Nike,Air Jordan 2,Orange,M,174.99,GERMANTOWN,M,25,N,0,18-25,169.98
GER1069,May,PM,Gary,200261,Nike,Free 4.0 Flyknit,Orange/Aqua,M,94.97,GERMANTOWN,M,21,N,0,18-25,106.72
GER1070,May,PM,Gary,382121,ASICS,GEL-Exalt 2?,Blue/White,M,79.99,GERMANTOWN,M,52,N,0,45-55,21.84
MEM1071,May,PM,Derrick,200129,Nike,Nike LunarGlide,White/Black,W,110,MEMPHIS,F,23,N,0,18-25,111.97
MEM1072,May,AM,Samuel,200252,Nike,Nike LunarGlide,Black/Grey,M,120,MEMPHIS,M,13,N,0,18-25,136.58
GER1073,May,PM,Ashley,407803,ASICS,GEL-DS Racer? 10,Red/Blue,W,109.95,GERMANTOWN,F,34,N,0,26-35,99.96
GER1074,May,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,GERMANTOWN,F,36,N,0,36-45,37.7
GER1075,May,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,GERMANTOWN,F,36,N,0,36-45,72.09
GER1076,May,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,GERMANTOWN,F,36,N,0,36-45,57.68
MEM1077,May,PM,Derrick,200157,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,74.97,MEMPHIS,F,62,N,0,Over 55,19.88
MEM1078,May,AM,Samuel,200276,Nike,Nike Zoom Field General,Black/Grey,M,104.97,MEMPHIS,M,35,N,0,26-35,117.67
MEM1079,May,PM,Samuel,363716,ASICS,GEL-Electro33?,Green/Black,M,84.97,MEMPHIS,M,50,N,0,45-55,91.57
MEM1080,May,PM,Derrick,200161,Nike,Nike Lunar Eclipse,White/Black,W,135,MEMPHIS,F,27,N,0,26-35,126.67
MEM1081,May,PM,Ashley,200209,Nike,Nike Dunk Sky Hi Premium,White,W,89.97,MEMPHIS,F,16,N,0,18-25,101.09
MEM1082,May,PM,Samuel,200285,Nike,Nike Shox,Black/Grey,M,99.97,MEMPHIS,M,13,N,0,18-25,56.55
GER1083,May,PM,Ashley,200128,Nike,Nike Dunk Ultra Modern,White/Grey,W,110,GERMANTOWN,F,30,N,0,26-35,43.25
MEM1084,May,PM,Derrick,364815,Saucony,Saucony Triumph,White/Black,W,88.89,MEMPHIS,F,64,N,0,Over 55,96.69
MEM1085,May,PM,Ashley,363932,ASICS,GEL-Contend? 2,White,W,59.95,MEMPHIS,F,17,N,0,18-25,54.58
MEM1086,May,PM,Gary,200274,Nike,Free 4.0 Flyknit,Orange/Yellow/Black,M,84.97,MEMPHIS,M,48,N,0,45-55,49
GER1087,May,PM,Gary,200274,Nike,Free 4.0 Flyknit,Orange/Yellow/Black,M,84.97,GERMANTOWN,M,14,N,0,18-25,25.05
MEM1088,May,PM,Samuel,382118,ASICS,GEL-Nimbus? 16 Lite-Show?,Green/Black,M,159.95,MEMPHIS,M,20,N,0,18-25,60.2
MEM1089,May,PM,Derrick,200171,Nike,LeBron 12 iD,White/Black,W,80,MEMPHIS,F,20,N,0,18-25,57.58
MEM1090,May,PM,Ashley,200156,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,64.97,MEMPHIS,F,64,N,0,Over 55,47.76
GER1091,May,PM,Samuel,200243,Nike,Nike Lunar TR1 LE,Black/Orange,M,94.97,GERMANTOWN,M,43,N,0,36-45,78.67
MEM1092,May,PM,Ashley,200175,Nike,Nike Roshe One ,White/multi,W,95,MEMPHIS,F,52,N,0,45-55,103.1
MEM1093,May,PM,Ashley,200152,Nike,Nike Shox NZ,Yellow/White,W,155,MEMPHIS,F,21,N,0,18-25,160.95
GER1094,May,PM,Derrick,410104,Saucony,Saucony Triumph,Blue/White,W,88.89,GERMANTOWN,F,52,N,0,45-55,63.36
MEM1095,May,PM,Ashley,345836,ASICS,GEL-Equation? 7,White,W,69.99,MEMPHIS,F,29,N,0,26-35,75.52
GER1096,May,PM,Gary,200237,Nike,Nike Free Cross Bionic 3,Red,W,110,GERMANTOWN,F,36,N,0,36-45,39.18
GER1097,May,PM,Gary,200237,Nike,Nike Free Cross Bionic 4,Red,W,110,GERMANTOWN,F,36,N,0,36-45,91.23
MEM1098,May,PM,Samuel,327674,ASICS,GEL-Exalt 2?,Green,M,79.99,MEMPHIS,M,51,N,0,45-55,90.58
MEM1099,May,PM,Ashley,200182,Nike,Nike Lunar Force 1 Sky Hi,White/Black,W,89.97,MEMPHIS,F,16,N,0,18-25,31.64
MEM1100,May,AM,Derrick,411863,Reebok,Dual Rush Z,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,23.09
MEM1101,May,AM,Samuel,200279,Nike,Air Jordan 2,Black/Orange,M,74.97,MEMPHIS,M,57,N,0,Over 55,53.85
GER1102,May,PM,Ashley,200185,Nike,LeBron 12 iD,White/Black,M,100,GERMANTOWN,M,36,N,0,36-45,98.09
MEM1103,May,PM,Derrick,409279,Saucony,Saucony Triumph,Black/Red/Aqua,W,88.89,MEMPHIS,F,27,N,0,26-35,25.15
GER1104,May,PM,Ashley,200136,Nike,Nike Zoom LeBron Soldier VIII iD,Purple/Pink,W,170,GERMANTOWN,F,20,N,0,18-25,191.49
MEM1105,May,PM,Alfonso,345833,ASICS,Gel-Flux?,White,W,67.99,MEMPHIS,F,62,N,0,Over 55,39.87
GER1106,May,PM,Gary,200291,Nike,LeBron Xiii,Red,M,100,GERMANTOWN,M,37,N,0,36-45,33.38
GER1107,May,PM,Gary,200291,Nike,LeBron Xiii,Red,M,100,GERMANTOWN,M,37,N,0,36-45,34.46
MEM1108,May,PM,Samuel,382212,ASICS,GEL-Preleus?,Green,M,79.99,MEMPHIS,M,52,N,0,45-55,16.82
GER1109,May,PM,Derrick,200181,Nike,Nike Lunar Force 1 Sky Hi,White/Black,W,89.97,GERMANTOWN,F,35,N,0,26-35,44.31
MEM1110,May,PM,Samuel,200228,Nike,Nike Free 4.0,Black/Purple,M,90,MEMPHIS,M,45,N,0,36-45,82.46
GER1111,May,PM,Gary,200238,Nike,Nike Flyknit Lunar,Blue/Green,M,109.99,GERMANTOWN,M,21,N,0,18-25,75.99
GER1112,May,PM,Samuel,407770,ASICS,GEL-Fortify?,Green/White,M,149.95,GERMANTOWN,M,23,N,0,18-25,90.65
MEM1113,May,PM,Derrick,200172,Nike,LeBron 12 iD,Blue,W,80,MEMPHIS,F,20,N,0,18-25,90.05
GER1114,May,PM,Samuel,200295,Nike,LeBron Xiii,Black/Red/Aqua,M,200,GERMANTOWN,M,22,N,0,18-25,89.49
GER1115,May,PM,Derrick,200192,Nike,Nike Flyknit Lunar,Blue,W,109.99,GERMANTOWN,F,18,N,0,18-25,84.1
GER1116,May,PM,Gary,200215,Nike,Air Jordan,Blue/Grey,M,159.99,GERMANTOWN,M,30,N,0,26-35,36.85
GER1117,May,PM,Gary,200215,Nike,Air Jordan,Blue/Grey,M,159.99,GERMANTOWN,M,30,N,0,26-35,143.32
GER1118,May,PM,Derrick,200203,Nike,Nike Flyknit Lunar,Blue,W,109.99,GERMANTOWN,F,46,N,0,45-55,43.72
MEM1119,May,PM,Alfonso,411863,Reebok,Dual Rush Z,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,56.39
GER1120,May,PM,Derrick,200189,Nike,Nike Flyknit Lunar,Blue/Green,W,109.99,GERMANTOWN,F,47,N,0,45-55,107.49
GER1121,May,PM,Derrick,200189,Nike,Nike Flyknit Lunar,Blue/Green,W,109.99,GERMANTOWN,F,25,N,0,18-25,100.44
MEM1122,May,PM,Alfonso,364815,Saucony,Saucony Triumph,White/Black,W,88.89,MEMPHIS,F,64,N,0,Over 55,30.65
GER1123,May,AM,Derrick,200135,Nike,Nike Flyknit Lunar,Orange/Red,W,109.99,GERMANTOWN,F,31,N,0,26-35,27.35
MEM1124,May,AM,Derrick,200135,Nike,Nike Flyknit Lunar,Orange/Red,W,109.99,MEMPHIS,F,32,N,0,26-35,73.2
MEM1125,May,PM,Alfonso,200141,Nike,Nike Flyknit Lunar,Purple/Pink,W,109.99,MEMPHIS,F,23,N,0,18-25,108.38
GER1126,May,PM,Alfonso,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,GERMANTOWN,F,28,N,0,26-35,19.48
MEM1127,May,PM,Derrick,382084,ASICS,GEL-Surveyor?,White,W,139.97,MEMPHIS,F,26,N,0,26-35,30.34
GER1128,May,PM,Samuel,382067,ASICS,GEL-Evate 2,Grey/Green,M,123.99,GERMANTOWN,M,55,N,0,45-55,125.93
GER1129,May,PM,Derrick,200189,Nike,Nike Flyknit Air Max,Blue/Green,M,99.97,GERMANTOWN,M,47,N,0,45-55,80.56
MEM1130,May,PM,Alfonso,385614,Saucony,Saucony Triumph,Aqua/Black/White,W,88.89,MEMPHIS,F,20,N,0,18-25,76.37
MEM1131,May,PM,Derrick,200127,Nike,Nike Flyknit Lunar,Orange,W,109.99,MEMPHIS,F,20,N,0,18-25,39.5
GER1132,May,AM,Derrick,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,GERMANTOWN,F,47,N,0,45-55,68.29
GER1133,May,PM,Derrick,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,GERMANTOWN,F,21,N,0,18-25,105.37
MEM1134,May,PM,Derrick,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,Memphis,F,47,N,0,45-55,28.28
MEM1135,May,PM,Derrick,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,MEMPHIS,F,48,N,0,45-55,46.53
MEM1136,May,PM,Samuel,200235,Nike,Nike Lunar Eclipse,Black/White,M,135,MEMPHIS,M,27,N,0,26-35,89.1
GER1137,May,PM,Alfonso,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,GERMANTOWN,F,31,N,0,26-35,25.44
GER1138,May,PM,Derrick,200166,Nike,LeBron 12 iD,Purple/Grey,M,245,GERMANTOWN,M,17,N,0,18-25,240.2
GER1139,May,PM,Derrick,200166,Nike,LeBron 12 iD,Purple/Grey,M,245,GERMANTOWN,M,18,N,0,18-25,62.14
MEM1140,May,PM,Derrick,392571,ASICS,GEL-Cumulus? 16 BR?,White/Black,W,109.95,MEMPHIS,F,34,N,0,26-35,76.24
MEM1141,May,PM,Samuel,382174,ASICS,GEL-Noosa Tri?,Grey/Green,M,139.95,MEMPHIS,M,26,N,0,26-35,53.21
GER1142,May,PM,Derrick,200120,Nike,Nike Zoom Fit,Blue/White,W,69.97,GERMANTOWN,F,44,N,0,36-45,65.19
MEM1143,May,PM,Alfonso,385549,Saucony,Saucony Triumph,Green/Blue,W,88.89,MEMPHIS,F,56,N,0,Over 55,19.68
MEM1144,May,PM,Derrick,200191,Nike,Nike Roshe Runner ,Orange,W,74.99,MEMPHIS,F,39,N,0,36-45,67.25
GER1145,May,PM,Derrick,200191,Nike,Nike Roshe Runner ,Orange,W,74.99,GERMANTOWN,F,37,N,0,36-45,54.77
GER1146,May,PM,Gary,200273,Nike,Nike Zoom Hypercross TR,Black/Orange,M,140,GERMANTOWN,M,24,N,0,18-25,143.96
MEM1147,May,AM,Derrick,200127,Nike,Nike Roshe Runner ,Orange,W,74.99,MEMPHIS,F,19,N,0,18-25,33.32
GER1148,May,PM,Derrick,200127,Nike,Nike Roshe Runner ,Orange,W,74.99,GERMANTOWN,F,19,N,0,18-25,44.09
MEM1149,May,PM,Derrick,200127,Nike,Nike Roshe Runner ,Orange,W,74.99,MEMPHIS,F,19,N,0,18-25,52.32
MEM1150,May,PM,Samuel,200245,Nike,Nike LunarGlide,Black/White,M,120,MEMPHIS,M,31,N,0,26-35,128.35
MEM1151,May,PM,Derrick,200131,Nike,Nike Roshe One ,Purple/Red,W,95,MEMPHIS,F,19,N,0,18-25,76.72
MEM1152,May,PM,Derrick,382184,ASICS,GEL-Kahana? 7,White/Black,W,84.95,MEMPHIS,F,51,N,0,45-55,78.46
GER1153,May,PM,Samuel,407802,ASICS,GEL-DS Trainer? 20,Grey/White/Green,M,119.95,GERMANTOWN,M,57,N,0,Over 55,92.53
GER1154,May,PM,Derrick,200155,Nike,Air Jordan 2,Blue/White,W,89.97,GERMANTOWN,F,45,N,0,36-45,100.65
MEM1155,May,PM,Alfonso,409279,Saucony,Saucony Triumph,Black/Red/Aqua,W,88.89,MEMPHIS,F,30,N,0,26-35,43.93
MEM1156,May,PM,Derrick,200194,Nike,Nike LunarGlide,Orange/Black,W,110,MEMPHIS,F,32,N,0,26-35,44.64
GER1157,May,PM,Gary,200261,Nike,Nike Free 4.0 Flyknit,Orange/Aqua,M,109.99,GERMANTOWN,M,43,N,0,36-45,100.77
MEM1158,May,PM,Gary,200261,Nike,Nike Free 4.0 Flyknit,Orange/Aqua,M,109.99,MEMPHIS,M,43,N,0,36-45,41.51
MEM1159,May,PM,Derrick,200191,Nike,Nike Air Force 2,Orange,W,100,MEMPHIS,F,38,N,0,36-45,48.32
GER1160,May,PM,Derrick,200191,Nike,Nike Air Force 2,Orange,W,100,GERMANTOWN,F,37,N,0,36-45,36.3
GER1161,May,PM,Derrick,200191,Nike,Nike Air Force 2,Orange,W,100,GERMANTOWN,F,37,N,0,36-45,50.51
MEM1162,May,PM,Samuel,200264,Nike,Nike Lunar Trainer 1,Black/White,M,89.97,MEMPHIS,M,25,N,0,18-25,84.41
MEM1163,May,PM,Derrick,200139,Nike,Nike Dunk High Skinny,Purple/White,W,129.99,MEMPHIS,F,18,N,0,18-25,33.71
MEM1164,May,PM,Samuel,374586,ASICS,GEL-Nimbus? 16,Grey/White/Green,M,119.99,MEMPHIS,M,33,N,0,26-35,28.04
GER1165,May,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,M,100,GERMANTOWN,M,37,N,0,36-45,94.58
MEM1166,May,PM,Samuel,200268,Nike,Air Jordan 2,Black/White,M,174.99,MEMPHIS,M,31,N,0,26-35,51.39
GER1167,May,PM,Samuel,407698,ASICS,GEL-Evate? 3,Red,M,149.95,GERMANTOWN,M,22,N,0,18-25,54.03
MEM1168,May,AM,Samuel,200281,Nike,Nike LunarGlide,Black/White,M,120,MEMPHIS,M,40,N,0,36-45,130.64
GER1169,May,PM,Derrick,200184,Nike,Nike Flyknit Lunar,White,W,109.99,GERMANTOWN,F,45,N,0,36-45,92.03
MEM1170,May,PM,Gary,200260,Nike,LeBron Xiii,Orange/Black,M,200,MEMPHIS,M,21,N,0,18-25,155.53
MEM1171,May,PM,Samuel,363780,ASICS,GEL-Noosafast?,Red,M,99.95,MEMPHIS,M,41,N,0,36-45,63.77
GER1172,May,PM,Derrick,392600,ASICS,GEL-Kayano? 21,White/Pink,W,159.95,GERMANTOWN,F,20,N,0,18-25,123.92
MEM1173,May,PM,Gary,200274,Nike,Nike Flyknit Air Max,Orange/Yellow/Black,M,99.97,MEMPHIS,M,48,N,0,45-55,24.47
MEM1174,May,PM,Samuel,363779,ASICS,GEL-DS Racer? 10,Red/Black,M,97.99,MEMPHIS,M,42,N,0,36-45,22.8
MEM1175,May,AM,Samuel,200239,Nike,Nike Shox,Black/White/Purple,M,99.97,MEMPHIS,M,31,N,0,26-35,111.21
MEM1176,May,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,M,100,MEMPHIS,M,38,N,0,36-45,84.04
MEM1177,May,AM,Derrick,385549,Saucony,Cortana,Green/Blue,W,78.97,MEMPHIS,F,18,N,0,18-25,74.07
GER1178,May,PM,Derrick,410104,Saucony,Breakthru,Blue/White,W,89.95,GERMANTOWN,F,52,N,0,45-55,91.3
MEM1179,May,AM,Derrick,410104,Saucony,Breakthru,Blue/White,W,89.95,MEMPHIS,F,53,N,0,45-55,56.16
GER1180,May,AM,Derrick,410104,Saucony,Breakthru,Blue/White,W,89.95,GERMANTOWN,F,60,N,0,Over 55,102.49
MEM1181,May,AM,Derrick,399834,Nike,Air Jordan,White/Black,M,159.99,MEMPHIS,M,65,N,0,Over 55,62.52
MEM1182,May,AM,Derrick,399834,Reebok,Goddess,White/Pink,W,59.95,MEMPHIS,F,31,N,0,26-35,61.52
MEM1183,May,PM,Samuel,363773,ASICS,GEL-Fuji Racer? 3,Red/Black,M,79.97,MEMPHIS,M,53,N,0,45-55,91.64
MEM1184,May,PM,Derrick,345827,ASICS,GEL-Nimbus? 16,Yellow/White,W,149.95,MEMPHIS,F,23,N,0,18-25,167.49
MEM1185,May,PM,Gary,200260,Nike,Nike Free 4.0 Flyknit,Orange/Black,M,109.99,MEMPHIS,M,28,N,0,26-35,113.63
GER1186,May,PM,Gary,200260,Nike,Nike Free 4.0 Flyknit,Orange/Black,M,109.99,GERMANTOWN,M,49,N,0,45-55,112.72
MEM1187,May,PM,Derrick,411863,Reebok,Dual Rush Z,White,W,69.95,MEMPHIS,F,62,N,0,Over 55,59.46
MEM1188,May,PM,Samuel,409239,Saucony,PowerGrid Omni,White,W,109.99,MEMPHIS,F,29,N,0,26-35,94.38
MEM1189,May,PM,Derrick,409279,Saucony,PowerGrid Omni,Black/Red/Aqua,W,109.99,MEMPHIS,F,35,N,0,26-35,112.9
MEM1190,May,AM,Derrick,385581,Saucony,PowerGrid Omni,White,W,109.99,MEMPHIS,F,56,N,0,Over 55,40.95
MEM1191,May,AM,Samuel,385614,Saucony,Ignition,Aqua/Black/White,W,46.97,MEMPHIS,F,47,N,0,45-55,47.79
MEM1192,May,AM,Samuel,407824,ASICS,GEL-Fuji Runnegade?,Red/Black,M,86.99,MEMPHIS,M,18,N,0,18-25,49.36
MEM1193,May,PM,Derrick,385614,Saucony,Ignition,Aqua/Black/White,W,46.97,MEMPHIS,F,67,N,0,Over 55,38.98
MEM1194,May,AM,Derrick,385614,Saucony,Ignition,Aqua/Black/White,W,46.97,MEMPHIS,F,28,N,0,26-35,34.18
MEM1195,May,PM,Derrick,385614,Saucony,Ignition,Aqua/Black/White,W,46.97,MEMPHIS,F,55,N,0,45-55,25.59
GER1196,May,AM,Derrick,364815,Saucony,Fastwitch 6,White/Black,W,63.97,GERMANTOWN,F,20,Y,0.42,18-25,71.17
COR1197,May,AM,Derrick,364815,Saucony,Fastwitch 6,White/Black,W,63.97,CORDOVA,F,36,Y,0.45,36-45,67.16
MEM1198,May,AM,Samuel,399834,Reebok,Goddess,White/Pink,W,59.95,MEMPHIS,F,42,Y,0.15,36-45,40.12
MEM1199,May,AM,Derrick,407778,ASICS,33-M?,Purple/Pink,W,139.95,MEMPHIS,F,26,Y,0.5,26-35,131.88
MEM1200,May,PM,Samuel,366248,Nike,LeBron Xiii,Black/Red,M,200,MEMPHIS,M,25,Y,0.43,18-25,92.17
GER1201,May,PM,Samuel,363818,ASICS,GEL-Excite? 2,Black/Red/Aqua,M,69.95,GERMANTOWN,M,34,Y,0.33,26-35,27.44
MEM1202,May,PM,Samuel,200250,Nike,Nike SB Eric Koston 2 Max,Blue,M,115,MEMPHIS,M,28,Y,0.29,26-35,68.74
MEM1203,May,PM,Derrick,407669,ASICS,GEL-Nimbus? 17,Purple/Pink,W,149.95,MEMPHIS,F,23,Y,0.38,18-25,51.09
MEM1204,May,PM,Samuel,411854,Reebok,YourFlex MT,Blue/Pink/Lime,W,69.95,MEMPHIS,F,60,Y,0.47,Over 55,41.54
COR1205,May,AM,Gary,200279,Nike,Air Jordan 2,Black/Orange,M,74.97,CORDOVA,M,57,Y,0.2,Over 55,53.91
MEM1206,May,AM,Derrick,408680,Brooks,Glycerin,White,W,119.99,MEMPHIS,F,50,Y,0.5,45-55,118.29
COR1207,May,PM,Kevin,200228,Nike,Nike Free 4.0,Black/Purple,M,90,CORDOVA,M,45,Y,0.44,36-45,56.86
BAR1208,May,PM,Samuel,200167,Nike,Nike Flyknit Lunar,Grey/Red,W,109.99,BARTLETT,F,47,Y,0.46,45-55,123.65
MEM1209,May,PM,Samuel,422757,Nike,LeBron Xiii,Green,M,200,MEMPHIS,M,29,Y,0.48,26-35,211.3
MEM1210,May,PM,Derrick,384695,Brooks,Glycerin,Black/Blue,W,119.99,MEMPHIS,F,44,Y,0.31,36-45,55.94
MEM1211,May,PM,Samuel,407718,ASICS,GEL-Kayano? 21,White/Grey,M,159.95,MEMPHIS,M,20,Y,0.45,18-25,92.93
